user_type,degree,year,month,day,post_size,change_size,class_suspect
1,3,9,3,0,37009,-9,False
1,3,9,3,0,37009,-15,False
1,2,10,2,0,577985,1,False
1,8,13,0,0,1175,48,False
1,3,6,0,0,749585,-694,False
1,3,9,3,0,37009,-4,False
1,8,13,0,0,1175,18,False
1,3,6,0,0,749585,27,False
1,3,8,2,0,40041,23,False
1,3,8,7,0,50327,14,False
1,3,5,6,0,23852,0,False
0,1,0,0,0,0,0,False
1,3,6,0,0,749585,20,False
1,6,11,4,0,32646,0,False
1,6,11,4,0,32646,-9,False
1,3,4,8,0,22808,-46,False
0,1,0,0,0,0,46,True
1,8,11,10,0,163648,1,False
0,1,0,0,0,0,-1,True
1,3,6,0,0,749585,180,False
1,6,6,0,0,65831,-2,False
0,1,0,0,0,0,2,False
1,8,13,0,0,1175,-6,False
0,1,0,0,0,0,6,True
1,3,6,0,0,749585,36,False
1,2,5,2,0,135545,-15,False
1,8,11,10,0,163648,-16,False
1,3,6,0,0,749585,-16,True
1,3,3,5,0,47,16,False
1,8,13,1,0,122548,-1,False
1,1,3,4,0,275,1,False
1,1,3,4,0,275,0,False
1,3,3,3,0,290,46,False
1,3,9,3,0,37009,7,False
1,3,5,6,0,97,61,False
1,8,11,10,0,163648,-6,False
1,1,3,3,0,5,7,True
1,1,3,3,0,5,-57,False
1,1,3,3,0,5,56,False
1,3,3,10,0,167486,34,False
1,3,5,6,0,23852,-1294,False
0,1,0,0,0,0,1294,False
1,3,12,9,0,36730,-137,False
1,8,13,0,0,1175,-872,False
0,1,0,0,0,0,872,True
1,8,11,10,0,163648,0,False
1,5,13,8,0,43588,-193,True
1,1,3,8,0,23,0,False
1,3,3,6,0,84,10,False
1,8,13,0,0,1175,-6,False
1,3,8,2,0,23509,-54,False
0,1,0,0,0,0,188,False
1,3,9,3,0,37009,129,False
0,1,0,0,0,0,-2,False
0,1,0,0,0,0,-6,False
1,8,13,0,0,1175,-1,False
1,3,0,0,0,1597,98,False
1,3,0,0,0,1597,72,False
1,3,0,0,0,1597,-12,False
1,8,11,10,0,163648,-136,False
1,1,3,8,0,6,136,False
0,1,0,0,0,0,-1,False
1,3,13,10,0,8910,-1,False
0,1,0,0,0,0,1,True
1,10,4,0,0,4474,810,False
1,6,6,0,0,65831,27,False
1,3,9,3,0,37009,226,False
1,3,9,3,0,37009,12,False
1,6,6,0,0,65831,40,False
1,8,11,10,0,163648,362,False
0,1,0,0,0,0,-362,True
1,8,13,0,0,1175,122,False
0,1,0,0,0,0,-122,True
1,3,3,10,0,164,-964,False
